# SCAN_PARAMETERS
# scan_start: 2025-08-08T23:52:07.557284
# download_threshold: 10000, max_file_size_gb: 5.0, rate_limit_delay: 1.5, max_workers: 4
# target_extensions: .bin,.caffemodel,.coreml,.dlc,.ggjt,.ggmf,.ggml,.gguf,.h5,.keras,.llamafile,.mar,.mlmodel,.onnx,.pb,.pkl,.pt,.pt2,.pth,.ptl,.safetensors,.tflite
# output_format: error log
# END_PARAMETERS
repo_id,filename,error_type,reason,timestamp
deepseek-ai/DeepSeek-V2,model-00028-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:22.226145
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00019-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:22.496298
bartowski/openai_gpt-oss-20b-GGUF,openai_gpt-oss-20b-Q4_K_M.gguf,file_too_large,File size 10.9GB exceeds limit,2025-08-09T01:15:22.888971
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00020-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:24.238107
bartowski/openai_gpt-oss-20b-GGUF,openai_gpt-oss-20b-Q4_K_S.gguf,file_too_large,File size 10.9GB exceeds limit,2025-08-09T01:15:24.459103
deepseek-ai/DeepSeek-V2,model-00029-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:25.059504
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00021-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:25.770217
bartowski/openai_gpt-oss-20b-GGUF,openai_gpt-oss-20b-Q5_K_L.gguf,file_too_large,File size 11.1GB exceeds limit,2025-08-09T01:15:26.041610
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00022-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:27.339684
deepseek-ai/DeepSeek-V2,model-00030-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:27.588023
bartowski/openai_gpt-oss-20b-GGUF,openai_gpt-oss-20b-Q5_K_M.gguf,file_too_large,File size 10.9GB exceeds limit,2025-08-09T01:15:27.617328
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00023-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:29.263793
bartowski/openai_gpt-oss-20b-GGUF,openai_gpt-oss-20b-Q5_K_S.gguf,file_too_large,File size 10.9GB exceeds limit,2025-08-09T01:15:29.324984
deepseek-ai/DeepSeek-V2,model-00031-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:29.564220
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00024-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:30.813777
bartowski/openai_gpt-oss-20b-GGUF,openai_gpt-oss-20b-Q6_K.gguf,file_too_large,File size 11.2GB exceeds limit,2025-08-09T01:15:30.856350
deepseek-ai/DeepSeek-V2,model-00032-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:31.762487
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00025-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:32.366687
bartowski/openai_gpt-oss-20b-GGUF,openai_gpt-oss-20b-Q6_K_L.gguf,file_too_large,File size 11.2GB exceeds limit,2025-08-09T01:15:32.395482
deepseek-ai/DeepSeek-V2,model-00033-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:33.299937
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00026-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:33.991299
bartowski/openai_gpt-oss-20b-GGUF,openai_gpt-oss-20b-Q8_0.gguf,file_too_large,File size 11.3GB exceeds limit,2025-08-09T01:15:34.104626
deepseek-ai/DeepSeek-V2,model-00034-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:34.832753
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00027-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:35.532510
bartowski/openai_gpt-oss-20b-GGUF,openai_gpt-oss-20b-bf16.gguf,file_too_large,File size 12.8GB exceeds limit,2025-08-09T01:15:35.841379
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00028-of-00049.safetensors,file_too_large,File size 9.2GB exceeds limit,2025-08-09T01:15:37.075253
deepseek-ai/DeepSeek-V2,model-00035-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:37.434786
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00029-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:38.615384
deepseek-ai/DeepSeek-V2,model-00036-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:38.976548
meta-llama/Llama-2-13b-hf,model-00001-of-00003.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:15:39.107593
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00030-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:40.158787
deepseek-ai/DeepSeek-V2,model-00037-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:40.569481
meta-llama/Llama-2-13b-hf,model-00002-of-00003.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:15:40.740165
deepseek-ai/DeepSeek-V2,model-00038-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:42.107076
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00031-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:42.221667
meta-llama/Llama-2-13b-hf,model-00003-of-00003.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:15:42.342029
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00032-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:43.759223
meta-llama/Llama-2-13b-hf,pytorch_model-00001-of-00003.bin,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:15:43.972740
deepseek-ai/DeepSeek-V2,model-00039-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:44.912372
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00033-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:45.293859
meta-llama/Llama-2-13b-hf,pytorch_model-00002-of-00003.bin,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:15:45.578838
deepseek-ai/DeepSeek-V2,model-00040-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:46.447988
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00034-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:46.837100
meta-llama/Llama-2-13b-hf,pytorch_model-00003-of-00003.bin,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:15:47.183736
deepseek-ai/DeepSeek-V2,model-00041-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:47.994399
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00035-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:48.381529
microsoft/Phi-3-mini-4k-instruct-gguf,Phi-3-mini-4k-instruct-fp16.gguf,file_too_large,File size 7.1GB exceeds limit,2025-08-09T01:15:48.749450
deepseek-ai/DeepSeek-V2,model-00042-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:49.775971
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00036-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:49.914332
deepseek-ai/DeepSeek-V2,model-00043-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:52.817339
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00037-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:52.970349
deepseek-ai/DeepSeek-V2,model-00044-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:54.357724
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00038-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:54.514818
deepseek-ai/DeepSeek-V2,model-00045-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:55.892048
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00039-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:56.072088
deepseek-ai/DeepSeek-V2,model-00046-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:57.438405
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00040-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:57.613442
deepseek-ai/DeepSeek-V2,model-00047-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:15:59.054044
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00041-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:15:59.187161
deepseek-ai/DeepSeek-V2,model-00048-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:16:00.597535
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00042-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:16:00.727866
deepseek-ai/DeepSeek-V2,model-00049-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:16:02.150174
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00043-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:16:02.272294
deepseek-ai/DeepSeek-V2,model-00050-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:16:03.690717
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00044-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:16:03.857042
deepseek-ai/DeepSeek-V2,model-00051-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:16:05.230724
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00045-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:16:05.395849
deepseek-ai/DeepSeek-V2,model-00052-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:16:06.916843
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00046-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:16:06.939778
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00047-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:16:08.491041
deepseek-ai/DeepSeek-V2,model-00053-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:16:09.168886
Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,model-00048-of-00049.safetensors,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:16:10.028054
deepseek-ai/DeepSeek-V2,model-00054-of-000055.safetensors,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:16:10.701599
deepseek-ai/DeepSeek-V2,model-00055-of-000055.safetensors,file_too_large,File size 6.4GB exceeds limit,2025-08-09T01:16:12.237608
TheBloke/Llama-2-7B-Chat-GGUF,llama-2-7b-chat.Q6_K.gguf,file_too_large,File size 5.1GB exceeds limit,2025-08-09T01:16:37.001512
TheBloke/Llama-2-7B-Chat-GGUF,llama-2-7b-chat.Q8_0.gguf,file_too_large,File size 6.7GB exceeds limit,2025-08-09T01:16:38.539971
LeoLM/leo-hessianai-7b-chat,pytorch_model-00001-of-00002.bin,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:17:09.726270
city96/t5-v1_1-xxl-encoder-gguf,t5-v1_1-xxl-encoder-f16.gguf,file_too_large,File size 8.9GB exceeds limit,2025-08-09T01:17:47.369799
city96/t5-v1_1-xxl-encoder-gguf,t5-v1_1-xxl-encoder-f32.gguf,file_too_large,File size 17.7GB exceeds limit,2025-08-09T01:17:49.049659
meta-llama/Meta-Llama-3-70B-Instruct,model-00001-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:06.201872
meta-llama/Meta-Llama-3-70B-Instruct,model-00002-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:07.855916
meta-llama/Meta-Llama-3-70B-Instruct,model-00003-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:09.524716
meta-llama/Meta-Llama-3-70B-Instruct,model-00004-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:11.213275
meta-llama/Meta-Llama-3-70B-Instruct,model-00005-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:12.865857
meta-llama/Meta-Llama-3-70B-Instruct,model-00006-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:14.554904
meta-llama/Meta-Llama-3-70B-Instruct,model-00007-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:16.200247
meta-llama/Meta-Llama-3-70B-Instruct,model-00008-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:18.014275
meta-llama/Meta-Llama-3-70B-Instruct,model-00009-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:19.667340
meta-llama/Meta-Llama-3-70B-Instruct,model-00010-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:21.334300
meta-llama/Meta-Llama-3-70B-Instruct,model-00011-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:22.994737
meta-llama/Meta-Llama-3-70B-Instruct,model-00012-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:24.675078
meta-llama/Meta-Llama-3-70B-Instruct,model-00013-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:26.414209
meta-llama/Meta-Llama-3-70B-Instruct,model-00014-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:29.586761
meta-llama/Meta-Llama-3-70B-Instruct,model-00015-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:31.235220
meta-llama/Meta-Llama-3-70B-Instruct,model-00016-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:32.929965
meta-llama/Meta-Llama-3-70B-Instruct,model-00017-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:34.683896
meta-llama/Meta-Llama-3-70B-Instruct,model-00018-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:36.355859
meta-llama/Meta-Llama-3-70B-Instruct,model-00019-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:38.042542
meta-llama/Meta-Llama-3-70B-Instruct,model-00020-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:39.705924
black-forest-labs/FLUX.1-Krea-dev,ae.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:40.798817
meta-llama/Meta-Llama-3-70B-Instruct,model-00021-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:41.379049
black-forest-labs/FLUX.1-Krea-dev,flux1-krea-dev.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:42.492221
meta-llama/Meta-Llama-3-70B-Instruct,model-00022-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:43.059799
black-forest-labs/FLUX.1-Krea-dev,text_encoder/model.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:44.101289
meta-llama/Meta-Llama-3-70B-Instruct,model-00023-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:44.711139
black-forest-labs/FLUX.1-Krea-dev,text_encoder_2/model-00001-of-00002.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:45.763441
meta-llama/Meta-Llama-3-70B-Instruct,model-00024-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:46.401992
black-forest-labs/FLUX.1-Krea-dev,text_encoder_2/model-00002-of-00002.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:47.375252
meta-llama/Meta-Llama-3-70B-Instruct,model-00025-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:48.162055
black-forest-labs/FLUX.1-Krea-dev,transformer/diffusion_pytorch_model-00001-of-00003.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:48.996702
meta-llama/Meta-Llama-3-70B-Instruct,model-00026-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:49.835445
black-forest-labs/FLUX.1-Krea-dev,transformer/diffusion_pytorch_model-00002-of-00003.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:50.610464
meta-llama/Meta-Llama-3-70B-Instruct,model-00027-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:51.510245
black-forest-labs/FLUX.1-Krea-dev,transformer/diffusion_pytorch_model-00003-of-00003.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:52.202475
meta-llama/Meta-Llama-3-70B-Instruct,model-00028-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:53.163131
black-forest-labs/FLUX.1-Krea-dev,vae/diffusion_pytorch_model.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:53.804596
meta-llama/Meta-Llama-3-70B-Instruct,model-00029-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:54.972519
meta-llama/Meta-Llama-3-70B-Instruct,model-00030-of-00030.safetensors,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:56.633240
meta-llama/Meta-Llama-3-70B-Instruct,original/consolidated.00.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:18:58.367821
meta-llama/Meta-Llama-3-70B-Instruct,original/consolidated.01.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:19:01.547258
meta-llama/Meta-Llama-3-70B-Instruct,original/consolidated.02.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:19:03.206190
meta-llama/Meta-Llama-3-70B-Instruct,original/consolidated.03.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:19:04.857238
meta-llama/Meta-Llama-3-70B-Instruct,original/consolidated.04.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:19:06.523925
meta-llama/Meta-Llama-3-70B-Instruct,original/consolidated.05.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:19:08.186895
meta-llama/Meta-Llama-3-70B-Instruct,original/consolidated.06.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:19:09.834468
meta-llama/Meta-Llama-3-70B-Instruct,original/consolidated.07.pth,hash_extraction_failed,Could not extract hash using any method,2025-08-09T01:19:11.491626
facebook/PE-Core-G14-448,PE-Core-G14-448.pt,file_too_large,File size 9.0GB exceeds limit,2025-08-09T01:19:21.593015
mradermacher/Deepseek-R1-Distill-NSFW-RPv1-GGUF,Deepseek-R1-Distill-NSFW-RPv1.Q5_K_M.gguf,file_too_large,File size 5.3GB exceeds limit,2025-08-09T01:19:34.866749
mradermacher/Deepseek-R1-Distill-NSFW-RPv1-GGUF,Deepseek-R1-Distill-NSFW-RPv1.Q5_K_S.gguf,file_too_large,File size 5.2GB exceeds limit,2025-08-09T01:19:36.408433
mradermacher/Deepseek-R1-Distill-NSFW-RPv1-GGUF,Deepseek-R1-Distill-NSFW-RPv1.Q6_K.gguf,file_too_large,File size 6.1GB exceeds limit,2025-08-09T01:19:37.951906
mradermacher/Deepseek-R1-Distill-NSFW-RPv1-GGUF,Deepseek-R1-Distill-NSFW-RPv1.Q8_0.gguf,file_too_large,File size 8.0GB exceeds limit,2025-08-09T01:19:39.488025
mradermacher/Deepseek-R1-Distill-NSFW-RPv1-GGUF,Deepseek-R1-Distill-NSFW-RPv1.f16.gguf,file_too_large,File size 15.0GB exceeds limit,2025-08-09T01:19:41.043977
MBZUAI/GLaMM-GranD-Pretrained,pytorch_model-00001-of-00002.bin,file_too_large,File size 9.3GB exceeds limit,2025-08-09T01:19:42.679581
MBZUAI/GLaMM-GranD-Pretrained,pytorch_model-00002-of-00002.bin,file_too_large,File size 6.3GB exceeds limit,2025-08-09T01:19:44.218410
lmstudio-community/gemma-3n-E4B-it-text-GGUF,gemma-3n-E4B-it-Q6_K.gguf,file_too_large,File size 5.3GB exceeds limit,2025-08-09T01:19:52.269355
unsloth/llama-3-8b-Instruct-bnb-4bit,model.safetensors,file_too_large,File size 5.3GB exceeds limit,2025-08-09T01:19:53.514374
lmstudio-community/gemma-3n-E4B-it-text-GGUF,gemma-3n-E4B-it-Q8_0.gguf,file_too_large,File size 6.8GB exceeds limit,2025-08-09T01:19:53.811401
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,BF16/Qwen3-30B-A3B-Thinking-2507-BF16-00001-of-00002.gguf,file_too_large,File size 46.2GB exceeds limit,2025-08-09T01:20:05.672567
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,BF16/Qwen3-30B-A3B-Thinking-2507-BF16-00002-of-00002.gguf,file_too_large,File size 10.7GB exceeds limit,2025-08-09T01:20:07.212795
Wan-AI/Wan2.1-I2V-14B-480P,diffusion_pytorch_model-00001-of-00007.safetensors,file_too_large,File size 9.2GB exceeds limit,2025-08-09T01:20:08.780387
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3-30B-A3B-Thinking-2507-IQ4_NL.gguf,file_too_large,File size 16.1GB exceeds limit,2025-08-09T01:20:08.851552
unsloth/Qwen3-30B-A3B-Thinking-2507-GGUF,Qwen3-30B-A3B-Thinking-2507-IQ4_XS.gguf,file_too_large,File size 15.3GB exceeds limit,2025-08-09T01:20:10.393105
